ID,Event,Year,Season,Medal,Age
20,Alpine Skiing Mens Downhill,2002,Winter,,30
20,Alpine Skiing Mens Super G,2002,Winter,Gold,30
20,Alpine Skiing Mens Giant Slalom,2002,Winter,,30
20,Alpine Skiing Mens Slalom,2002,Winter,,30
20,Alpine Skiing Mens Combined,2002,Winter,Gold,30
20,Alpine Skiing Mens Downhill,2006,Winter,,34
20,Alpine Skiing Mens Super G,2006,Winter,Gold,34
21,Handball Womens Handball,2008,Summer,Gold,27
22,Weightlifting Womens Super-Heavyweight,2016,Summer,,22
23,Wrestling Mens Light-Heavyweight Greco-Roman,2000,Summer,,22
23,Wrestling Mens Light-Heavyweight Greco-Roman,2004,Summer,,26
24,Speed Skating Mens 500 metres,1960,Winter,,24
24,Speed Skating Mens 1500 metres,1960,Winter,,24
24,Speed Skating Mens 1500 metres,1964,Winter,,27
25,Gymnastics Mens Team All-Around Free System,1920,Summer,Silver,24
26,Luge Womens Singles,1984,Winter,,17
27,Water Polo Mens Water Polo,1984,Summer,,26
29,Hockey Womens Hockey,1988,Summer,Bronze,22
30,Rowing Mens Lightweight Double Sculls,1996,Summer,Silver,26
30,Rowing Mens Lightweight Double Sculls,2000,Summer,,30
31,Athletics Mens Pole Vault,1936,Summer,,24
32,Athletics Mens High Jump,1912,Summer,,23
34,Athletics Mens 1500 metres,2012,Summer,,30
35,Bobsleigh Mens Four,1998,Winter,,24
36,Swimming Mens 100 metres Butterfly,1996,Summer,,21
36,Swimming Mens 200 metres Butterfly,1996,Summer,,21
36,Swimming Mens 4 x 100 metres Medley Relay,1996,Summer,,21
36,Swimming Mens 100 metres Butterfly,2000,Summer,,25
36,Swimming Mens 200 metres Butterfly,2000,Summer,,25
37,Football Womens Football,1996,Summer,Bronze,23
38,Gymnastics Mens Team All-Around Free System,1920,Summer,Silver,20
39,Fencing Mens Foil Individual,1912,Summer,,33
39,Fencing Mens epee Individual,1912,Summer,,33
39,Fencing Mens epee Team,1912,Summer,,33
40,Speed Skating Mens 1500 metres,1952,Winter,Bronze,23
40,Speed Skating Mens 1500 metres,1956,Winter,,27
40,Speed Skating Mens 5000 metres,1956,Winter,,27
40,Speed Skating Mens 1500 metres,1960,Winter,Gold,31
40,Speed Skating Mens 5000 metres,1960,Winter,,31
40,Speed Skating Mens 10000 metres,1960,Winter,,31
41,Football Mens Football,1920,Summer,,28
43,Equestrianism Mixed Jumping Individual,1992,Summer,,34
44,Cross Country Skiing Mens 30 kilometres,1998,Winter,,25
44,Cross Country Skiing Mens 50 kilometres,1998,Winter,,25
44,Cross Country Skiing Mens 15 kilometres,2002,Winter,,29
44,Cross Country Skiing Mens 50 kilometres,2002,Winter,,29
44,Cross Country Skiing Mens 4 x 10 kilometres Relay,2002,Winter,,29
45,Shooting Mens Small-Bore Rifle Prone 50 metres,1936,Summer,,41
46,Shooting Mens Rapid-Fire Pistol 25 metres,1936,Summer,,33
46,Shooting Mens Rapid-Fire Pistol 25 metres,1948,Summer,,45
46,Shooting Mens Trap,1952,Summer,,49
46,Shooting Mens Trap,1956,Summer,,53
46,Shooting Mens Trap,1960,Summer,,57
47,Athletics Mens 4 x 100 metres Relay,1920,Summer,,22
47,Athletics Mens Long Jump,1920,Summer,,22
47,Athletics Mens Long Jump,1924,Summer,,26
47,Athletics Mens Long Jump,1928,Summer,,30
48,Boxing Mens Light-Welterweight,2012,Summer,,24
49,Athletics Womens Javelin Throw,2004,Summer,,24
49,Athletics Womens Javelin Throw,2008,Summer,,28
50,Wrestling Mens Heavyweight Freestyle,1992,Summer,,22
50,Wrestling Mens Heavyweight Freestyle,1996,Summer,,26
51,Gymnastics Mens Individual All-Around,2016,Summer,,23
51,Gymnastics Mens Floor Exercise,2016,Summer,,23
51,Gymnastics Mens Parallel Bars,2016,Summer,,23
51,Gymnastics Mens Horizontal Bar,2016,Summer,,23
51,Gymnastics Mens Rings,2016,Summer,,23
51,Gymnastics Mens Pommelled Horse,2016,Summer,,23
52,Athletics Mens Pole Vault,1976,Summer,,22
53,Taekwondo Mens Flyweight,2000,Summer,,24
54,Boxing Mens Heavyweight,1948,Summer,,
55,Athletics Mens 5000 metres,2016,Summer,,26
56,Cycling Mens Road Race Individual,1956,Summer,,21
56,Cycling Mens Road Race Team,1956,Summer,Gold,21
57,Boxing Mens Light-Welterweight,1988,Summer,,24
58,Cycling Mens Road Race Individual,1924,Summer,,
58,Cycling Mens Road Race Team,1924,Summer,,
59,Weightlifting Mens Lightweight,1956,Summer,,24
59,Weightlifting Mens Middleweight,1960,Summer,,28
60,Weightlifting Mens Middleweight,1960,Summer,,24
61,Football Mens Football,1960,Summer,,26
62,Rowing Mens Coxless Pairs,2016,Summer,Bronze,21
63,Fencing Mens epee Individual,2008,Summer,Bronze,30
64,Judo Mens Half-Middleweight,1992,Summer,,31
65,Taekwondo Womens Flyweight,2016,Summer,Bronze,21
66,Boxing Mens Flyweight,1972,Summer,,
67,Athletics Womens Javelin Throw,2008,Summer,Silver,22
67,Athletics Womens Javelin Throw,2012,Summer,,26
68,Swimming Mens 100 metres Butterfly,2000,Summer,,23
68,Swimming Mens 4 x 100 metres Medley Relay,2000,Summer,,23
69,Basketball Womens Basketball,2008,Summer,,19
70,Diving Mens Platform,2000,Summer,,26
71,Canoeing Mens Canadian Doubles 500 metres,1992,Summer,,27
71,Canoeing Mens Canadian Doubles 1000 metres,1992,Summer,,27
72,Canoeing Mens Kayak Fours 1000 metres,2004,Summer,,24
72,Canoeing Mens Kayak Fours 1000 metres,2008,Summer,Gold,28
73,Handball Mens Handball,2008,Summer,Gold,23
73,Handball Mens Handball,2012,Summer,Gold,27
73,Handball Mens Handball,2016,Summer,Silver,31
74,Rowing Womens Coxless Pairs,2012,Summer,,30
75,Fencing Mens epee Individual,2004,Summer,,22
76,Football Mens Football,2000,Summer,Gold,22
77,Boxing Mens Middleweight,1968,Summer,,27
78,Judo Mens Lightweight,1996,Summer,,26
79,Boxing Mens Featherweight,1924,Summer,,23
80,Water Polo Mens Water Polo,1996,Summer,Gold,22
81,Football Mens Football,2004,Summer,,22
82,Tennis Mens Doubles,2000,Summer,,26
83,Shooting Mixed Skeet,1992,Summer,,22
84,Wrestling Mens Featherweight Freestyle,2004,Summer,Silver,26
86,Athletics Mens 1500 metres,1980,Summer,,22
86,Athletics Mens 1500 metres,1984,Summer,Bronze,26
87,Wrestling Mens Light-Heavyweight Greco-Roman,1964,Summer,,29
88,Athletics Womens Shot Put,1980,Summer,,25
89,Rowing Mens Coxed Eights,1984,Summer,,21
90,Cycling Womens Sprint,2004,Summer,Silver,21
90,Cycling Womens 500 metres Time Trial,2004,Summer,,21
91,Athletics Mens 110 metres Hurdles,2012,Summer,,27
92,Football Mens Football,2008,Summer,,21
93,Handball Mens Handball,2004,Summer,,34
93,Handball Mens Handball,2008,Summer,Gold,38
94,Shooting Mixed Trap,1984,Summer,,38
95,Athletics Womens Marathon,2004,Summer,,35
96,Athletics Mens 100 metres,2004,Summer,,18
97,Athletics Mens High Jump,1976,Summer,,16
98,Fencing Mens Foil Individual,1968,Summer,,30
98,Fencing Mens Foil Team,1968,Summer,,30
98,Fencing Mens Sabre Team,1968,Summer,,30
99,Fencing Mens Sabre Team,1992,Summer,Silver,30
100,Swimming Mens 100 metres Freestyle,1936,Summer,,22
100,Swimming Mens 4 x 200 metres Freestyle Relay,1936,Summer,Bronze,22
101,Boxing Mens Lightweight,1972,Summer,,25
102,Football Mens Football,1920,Summer,,
102,Football Mens Football,1928,Summer,,
103,Modern Pentathlon Mens Individual,1936,Summer,Bronze,25
104,Athletics Mens 100 metres,1972,Summer,,26
105,Boxing Mens Welterweight,2012,Summer,,19
105,Boxing Mens Middleweight,2016,Summer,,23
106,Rowing Mens Quadruple Sculls,1988,Summer,Gold,22
106,Rowing Mens Double Sculls,1996,Summer,Gold,29
106,Rowing Mens Quadruple Sculls,2000,Summer,Gold,34
107,Rowing Mens Coxed Pairs,1984,Summer,Gold,22
107,Rowing Mens Coxed Pairs,1988,Summer,Gold,26
107,Rowing Mens Coxed Pairs,1992,Summer,Silver,30
107,Rowing Mens Coxed Eights,1996,Summer,,34
108,Rowing Mens Coxed Pairs,1980,Summer,,20
108,Rowing Mens Coxed Pairs,1984,Summer,Gold,25
108,Rowing Mens Coxed Pairs,1988,Summer,Gold,29
108,Rowing Mens Coxed Pairs,1992,Summer,Silver,33
109,Athletics Mens 400 metres Hurdles,1976,Summer,,23
109,Athletics Mens 4 x 100 metres Relay,1976,Summer,,23
109,Athletics Mens 400 metres Hurdles,1980,Summer,,27
110,Athletics Mens 400 metres,2016,Summer,,20
111,Athletics Mens Hammer Throw,1996,Summer,,22
112,Weightlifting Mens Lightweight,1964,Summer,,21
113,Football Mens Football,2004,Summer,,22
114,Athletics Mens Long Jump,1980,Summer,,20
115,Athletics Mens 400 metres Hurdles,1992,Summer,,24
116,Weightlifting Mens Featherweight,1960,Summer,,28
116,Weightlifting Mens Featherweight,1964,Summer,,32
117,Athletics Mens 400 metres,1988,Summer,,22
117,Athletics Mens 800 metres,1988,Summer,,22
118,Cycling Mens Road Race Individual,2000,Summer,,22
119,Diving Mens Platform,1952,Summer,,19
120,Swimming Mens 100 metres Freestyle,2004,Summer,,26
121,Alpine Skiing Mens Giant Slalom,2010,Winter,,23
122,Weightlifting Mens Middleweight,2004,Summer,,28
123,Hockey Mens Hockey,2000,Summer,,25
123,Hockey Mens Hockey,2004,Summer,,29
123,Hockey Mens Hockey,2012,Summer,,37
124,Basketball Mens Basketball,1952,Summer,,31
125,Hockey Mens Hockey,1984,Summer,,28
126,Alpine Skiing Womens Slalom,2014,Winter,,20
127,Hockey Mens Hockey,2004,Summer,,20
127,Hockey Mens Hockey,2008,Summer,,24
127,Hockey Mens Hockey,2012,Summer,,28
128,Rowing Womens Single Sculls,2012,Summer,,28
129,Athletics Mens 100 metres,2008,Summer,,22
130,Swimming Mens 50 metres Freestyle,2008,Summer,,18
131,Weightlifting Womens Featherweight,2000,Summer,,33
132,Water Polo Womens Water Polo,2012,Summer,,28
133,Gymnastics Mens Individual All-Around,1900,Summer,,
134,Football Mens Football,2000,Summer,,23
135,Handball Womens Handball,2016,Summer,,23
136,Basketball Mens Basketball,2000,Summer,,29
137,Figure Skating Mens Singles,1964,Winter,,15
137,Figure Skating Mens Singles,1968,Winter,,19
138,Weightlifting Mens Heavyweight,2016,Summer,,24
139,Football Mens Football,1906,Summer,Bronze,
141,Equestrianism Mixed Three-Day Event Individual,2016,Summer,,30
141,Equestrianism Mixed Three-Day Event Team,2016,Summer,,30
142,Athletics Mens 5000 metres,1928,Summer,,26
143,Hockey Mens Hockey,2008,Summer,Bronze,21
144,Hockey Mens Hockey,2008,Summer,,23
145,Figure Skating Mens Singles,2010,Winter,,24
145,Figure Skating Mens Singles,2014,Winter,,28
145,Figure Skating Mixed Team,2014,Winter,Bronze,28
146,Canoeing Mens Canadian Doubles 1000 metres,1976,Summer,,19
149,Cycling Womens Road Race Individual,2016,Summer,,30
150,Golf Womens Individual,1900,Summer,Gold,23
151,Golf Womens Individual,1900,Summer,,42
153,Softball Womens Softball,2008,Summer,Silver,23
154,Archery Womens Individual,2008,Summer,,40
155,Wrestling Mens Light-Heavyweight Greco-Roman,2000,Summer,,22
155,Wrestling Mens Light-Heavyweight Greco-Roman,2004,Summer,,26
155,Wrestling Mens Heavyweight Greco-Roman,2012,Summer,,34
156,Volleyball Mens Volleyball,2008,Summer,,23
157,Handball Mens Handball,2004,Summer,,22
157,Handball Mens Handball,2008,Summer,,26
158,Taekwondo Womens Heavyweight,2008,Summer,,21
159,Synchronized Swimming Womens Duet,2008,Summer,,15
159,Synchronized Swimming Womens Team,2008,Summer,,15
159,Synchronized Swimming Womens Team,2012,Summer,,19
160,Athletics Mens 5000 metres,2008,Summer,,25
161,Volleyball Mens Volleyball,2016,Summer,,28
162,Handball Mens Handball,1992,Summer,,25
162,Handball Mens Handball,1996,Summer,,29
163,Gymnastics Mens Individual All-Around,1960,Summer,,
163,Gymnastics Mens Team All-Around,1960,Summer,,
163,Gymnastics Mens Floor Exercise,1960,Summer,,
163,Gymnastics Mens Horse Vault,1960,Summer,,
163,Gymnastics Mens Parallel Bars,1960,Summer,,
163,Gymnastics Mens Horizontal Bar,1960,Summer,,
163,Gymnastics Mens Rings,1960,Summer,,
163,Gymnastics Mens Pommelled Horse,1960,Summer,,
164,Fencing Mens Foil Individual,1992,Summer,,22
165,Taekwondo Womens Featherweight,2004,Summer,Silver,20
166,Athletics Mens Marathon,1964,Summer,,21
166,Athletics Mens 4 x 400 metres Relay,1972,Summer,,29
167,Athletics Mens 10000 metres,1952,Summer,,
168,Athletics Mens 100 metres,1972,Summer,,23
169,Athletics Womens 3000 metres,1984,Summer,,19
170,Diving Womens Platform,2016,Summer,,18
171,Volleyball Mens Volleyball,2000,Summer,,25
172,Shooting Mens Air Rifle 10 metres,2000,Summer,,32
173,Football Mens Football,1972,Summer,,
174,Football Mens Football,1960,Summer,,19
175,Athletics Mens Marathon,1952,Summer,,31
176,Athletics Mens Long Jump,1960,Summer,,
177,Cycling Mens Road Race Individual,2000,Summer,,23
178,Boxing Mens Featherweight,1960,Summer,,23
178,Boxing Mens Lightweight,1968,Summer,,32
179,Athletics Mens 200 metres,1972,Summer,,
179,Athletics Mens 4 x 400 metres Relay,1972,Summer,,
180,Synchronized Swimming Womens Duet,2000,Summer,,18
180,Synchronized Swimming Womens Duet,2004,Summer,,22
181,Synchronized Swimming Womens Duet,2000,Summer,,18
182,Hockey Mens Hockey,1992,Summer,,29
183,Rowing Mens Coxed Eights,1960,Summer,,
184,Water Polo Mens Water Polo,2004,Summer,,30
185,Fencing Mens Foil Individual,1948,Summer,,31
185,Fencing Mens Foil Team,1948,Summer,,31
185,Fencing Mens epee Team,1948,Summer,,31
185,Fencing Mens Foil Team,1952,Summer,,35
185,Fencing Mens epee Team,1952,Summer,,35
186,Water Polo Mens Water Polo,1960,Summer,,
187,Weightlifting Mens Flyweight,1976,Summer,,32
188,Volleyball Mens Volleyball,1984,Summer,,24
189,Boxing Mens Featherweight,1968,Summer,,
190,Wrestling Mens Featherweight Freestyle,1948,Summer,,
191,Football Mens Football,1992,Summer,,20
192,Basketball Mens Basketball,1972,Summer,,25
193,Water Polo Mens Water Polo,1948,Summer,,21
193,Swimming Mens 100 metres Freestyle,1948,Summer,,21
193,Swimming Mens 100 metres Backstroke,1948,Summer,,21
193,Water Polo Mens Water Polo,1952,Summer,,25
193,Swimming Mens 100 metres Freestyle,1952,Summer,,25
193,Water Polo Mens Water Polo,1960,Summer,,33
194,Athletics Mens 100 metres,1960,Summer,,
195,Weightlifting Mens Light-Heavyweight,1952,Summer,,24
195,Weightlifting Mens Light-Heavyweight,1960,Summer,,32
196,Handball Mens Handball,1976,Summer,,24
197,Wrestling Mens Lightweight Greco-Roman,1988,Summer,,28
198,Handball Mens Handball,2008,Summer,,29
199,Basketball Mens Basketball,1984,Summer,,23
199,Basketball Mens Basketball,1988,Summer,,27
200,Handball Mens Handball,1992,Summer,,24
201,Water Polo Mens Water Polo,2004,Summer,,25
202,Basketball Mens Basketball,1972,Summer,,19
202,Basketball Mens Basketball,1976,Summer,,23
203,Volleyball Mens Volleyball,2008,Summer,,23
203,Volleyball Mens Volleyball,2016,Summer,,31
204,Athletics Mens 400 metres,1996,Summer,,21
205,Rowing Mens Coxed Eights,1964,Summer,,24
206,Water Polo Mens Water Polo,1960,Summer,,18
206,Water Polo Mens Water Polo,1964,Summer,,22
207,Fencing Mens Sabre Individual,1936,Summer,,21
207,Fencing Mens epee Individual,1948,Summer,,33
207,Fencing Mens epee Team,1948,Summer,,33
207,Fencing Mens epee Individual,1952,Summer,,37
207,Fencing Mens epee Team,1952,Summer,,37
207,Fencing Mens Sabre Individual,1952,Summer,,37
207,Fencing Mens Sabre Team,1952,Summer,,37
208,Boxing Mens Welterweight,1952,Summer,,20
209,Water Polo Mens Water Polo,1960,Summer,,
210,Volleyball Mens Volleyball,1984,Summer,,27
211,Fencing Mens Foil Team,1960,Summer,,16
211,Fencing Mens Foil Individual,1964,Summer,,21
211,Fencing Mens Foil Team,1964,Summer,,21
212,Wrestling Mens Super-Heavyweight Greco-Roman,2008,Summer,,30
213,Shooting Mens Free Pistol 50 metres,2008,Summer,,28
213,Shooting Mens Air Pistol 10 metres,2016,Summer,,36
213,Shooting Mens Free Pistol 50 metres,2016,Summer,,36
214,Football Mens Football,1992,Summer,,21
215,Fencing Mens epee Team,2004,Summer,,21
216,Rowing Mens Coxless Fours,2000,Summer,,26
217,Boxing Mens Light-Flyweight,2000,Summer,,22
218,Boxing Mens Super-Heavyweight,2000,Summer,,27
219,Rowing Mens Coxed Eights,1964,Summer,,28
220,Rowing Mens Coxed Eights,1960,Summer,,
221,Handball Mens Handball,1996,Summer,,24
222,Boxing Mens Light-Flyweight,1976,Summer,,22
223,Gymnastics Mens Individual All-Around,1948,Summer,,19
223,Gymnastics Mens Team All-Around,1948,Summer,,19
223,Gymnastics Mens Floor Exercise,1948,Summer,,19
223,Gymnastics Mens Horse Vault,1948,Summer,,19
223,Gymnastics Mens Parallel Bars,1948,Summer,,19
223,Gymnastics Mens Horizontal Bar,1948,Summer,,19
223,Gymnastics Mens Rings,1948,Summer,,19
223,Gymnastics Mens Pommelled Horse,1948,Summer,,19
224,Wrestling Mens Flyweight Greco-Roman,1948,Summer,,
225,Shooting Womens Air Rifle 10 metres,2004,Summer,,23
225,Shooting Womens Air Rifle 10 metres,2008,Summer,,27
225,Shooting Womens Air Rifle 10 metres,2016,Summer,,35
226,Football Mens Football,1972,Summer,,
227,Volleyball Mens Volleyball,2016,Summer,,27
228,Boxing Mens Lightweight,2016,Summer,,24
229,Judo Mens Half-Middleweight,2016,Summer,,26
230,Gymnastics Mens Individual All-Around,1948,Summer,,
230,Gymnastics Mens Team All-Around,1948,Summer,,
230,Gymnastics Mens Floor Exercise,1948,Summer,,
230,Gymnastics Mens Horse Vault,1948,Summer,,
230,Gymnastics Mens Parallel Bars,1948,Summer,,
230,Gymnastics Mens Horizontal Bar,1948,Summer,,
230,Gymnastics Mens Rings,1948,Summer,,
230,Gymnastics Mens Pommelled Horse,1948,Summer,,
231,Shooting Mens Air Pistol 10 metres,2008,Summer,,41
232,Weightlifting Mens Middleweight,2012,Summer,,24
232,Weightlifting Mens Middleweight,2016,Summer,,28
233,Synchronized Swimming Womens Team,2008,Summer,,17
234,Athletics Mens 1500 metres,2008,Summer,,21
235,Football Mens Football,1984,Summer,,25
236,Weightlifting Mens Light-Heavyweight,2012,Summer,,21
236,Weightlifting Mens Middle-Heavyweight,2016,Summer,,25
237,Athletics Mens 5000 metres,1952,Summer,,20
238,Shooting Mens Air Rifle 10 metres,2004,Summer,,36
238,Shooting Mens Air Rifle 10 metres,2008,Summer,,40
239,Football Mens Football,2016,Summer,,23
240,Synchronized Swimming Womens Team,2016,Summer,,19
241,Wrestling Mens Lightweight Greco-Roman,2012,Summer,,23
242,Judo Mens Extra-Lightweight,2016,Summer,,20
243,Athletics Mens Javelin Throw,2012,Summer,,23
244,Gymnastics Mens Individual All-Around,2000,Summer,,22
244,Gymnastics Mens Horse Vault,2000,Summer,,22
244,Gymnastics Mens Parallel Bars,2000,Summer,,22
244,Gymnastics Mens Rings,2000,Summer,,22
244,Gymnastics Mens Pommelled Horse,2000,Summer,,22
245,Handball Mens Handball,2008,Summer,,21
246,Volleyball Mens Volleyball,2016,Summer,,26
247,Athletics Mens 5000 metres,1980,Summer,,24
248,Athletics Mens 800 metres,1988,Summer,,19
248,Athletics Mens 800 metres,1992,Summer,,23
249,Volleyball Womens Volleyball,2008,Summer,,22
249,Volleyball Womens Volleyball,2012,Summer,,26
250,Wrestling Mens Welterweight Greco-Roman,2012,Summer,,22
250,Wrestling Mens Middleweight Greco-Roman,2016,Summer,Bronze,26
251,Athletics Mens 5000 metres,2016,Summer,,27
251,Athletics Mens 10000 metres,2016,Summer,,27
252,Athletics Mens 3000 metres Steeplechase,2008,Summer,,30
252,Athletics Mens 3000 metres Steeplechase,2012,Summer,,34
253,Athletics Mens 3000 metres Steeplechase,1992,Summer,,19
253,Athletics Mens 3000 metres Steeplechase,1996,Summer,,23
254,Athletics Mens 10000 metres,1988,Summer,,21
254,Athletics Mens Marathon,1992,Summer,,25
255,Fencing Mens Foil Individual,1928,Summer,,21
255,Fencing Mens Foil Team,1928,Summer,,21
255,Fencing Mens Foil Individual,1936,Summer,,29
255,Fencing Mens Foil Team,1936,Summer,,29
255,Fencing Mens epee Individual,1936,Summer,,29
255,Fencing Mens epee Team,1936,Summer,,29
255,Fencing Mens Foil Team,1948,Summer,,41
256,Athletics Mens 10000 metres,2000,Summer,,23
256,Athletics Mens 10000 metres,2004,Summer,,27
256,Athletics Mens 10000 metres,2008,Summer,,31
256,Athletics Mens Marathon,2012,Summer,,35
257,Wrestling Mens Welterweight Greco-Roman,2000,Summer,,19
257,Wrestling Mens Middleweight Freestyle,2004,Summer,,23
257,Wrestling Mens Middleweight Freestyle,2008,Summer,,27
258,Swimming Mens 50 metres Freestyle,2008,Summer,,17
259,Swimming Womens 100 metres Backstroke,1984,Summer,,21
259,Swimming Womens 200 metres Backstroke,1984,Summer,,21
259,Swimming Womens 4 x 100 metres Medley Relay,1984,Summer,Bronze,21
260,Football Mens Football,1972,Summer,,
261,Football Mens Football,1976,Summer,,24
262,Boxing Mens Lightweight,2012,Summer,,26
263,Athletics Mens 400 metres,1996,Summer,,23
264,Wrestling Mens Light-Heavyweight Freestyle,2000,Summer,,29
265,Football Mens Football,1984,Summer,,31
266,Modern Pentathlon Mens Individual,2004,Summer,,22
267,Modern Pentathlon Mens Individual,1988,Summer,,19
267,Modern Pentathlon Mens Team,1988,Summer,,19
267,Modern Pentathlon Mens Individual,1992,Summer,,23
267,Modern Pentathlon Mens Team,1992,Summer,,23
268,Athletics Mens 200 metres,1996,Summer,,25
269,Volleyball Womens Volleyball,2016,Summer,,27
270,Basketball Mens Basketball,1988,Summer,,23
271,Boxing Mens Bantamweight,1952,Summer,,27
272,Boxing Mens Lightweight,2016,Summer,,30
273,Athletics Womens 200 metres,2016,Summer,,17
274,Athletics Mens 4 x 400 metres Relay,1980,Summer,,24
275,Football Mens Football,2000,Summer,,22
276,Hockey Mens Hockey,1996,Summer,,24
276,Hockey Mens Hockey,2000,Summer,,28
277,Table Tennis Womens Singles,2000,Summer,,19
277,Table Tennis Womens Doubles,2000,Summer,,19
277,Table Tennis Womens Singles,2008,Summer,,27
278,Hockey Mens Hockey,1992,Summer,,25
279,Shooting Mens Skeet,1996,Summer,,23
279,Shooting Mens Skeet,2000,Summer,,27
280,Swimming Mens 50 metres Freestyle,2000,Summer,,19
281,Athletics Mens 110 metres Hurdles,1928,Summer,,
281,Athletics Mens 400 metres Hurdles,1928,Summer,,
282,Weightlifting Mens Heavyweight,1960,Summer,,30
282,Weightlifting Mens Heavyweight,1964,Summer,,34
283,Football Mens Football,1984,Summer,,22
284,Football Mens Football,1980,Summer,,27
285,Weightlifting Mens Light-Heavyweight,1980,Summer,,
286,Athletics Mens 200 metres,1976,Summer,,23
286,Athletics Mens 4 x 100 metres Relay,1976,Summer,,23
287,Boxing Mens Lightweight,1960,Summer,,20
288,Athletics Mens 4 x 400 metres Relay,1992,Summer,,17
289,Athletics Mens Marathon,1988,Summer,,17
290,Swimming Womens 50 metres Freestyle,2000,Summer,,14
291,Football Mens Football,1984,Summer,,26
292,Water Polo Mens Water Polo,1976,Summer,,34
293,Shooting Mens Small-Bore Rifle Three Positions 50 metres,1984,Summer,,30
294,Shooting Mens Rapid-Fire Pistol 25 metres,1984,Summer,,
295,Cycling Mens Road Race Individual,1972,Summer,,29
296,Athletics Mens 400 metres Hurdles,1968,Summer,,24
297,Hockey Mens Hockey,1960,Summer,Gold,38
298,Hockey Mens Hockey,1964,Summer,Silver,23
299,Athletics Womens 100 metres,2008,Summer,,22
299,Athletics Womens 100 metres,2012,Summer,,26
300,Athletics Mens Long Jump,1960,Summer,,
300,Athletics Mens Triple Jump,1960,Summer,,
301,Athletics Mens High Jump,1960,Summer,,
302,Hockey Mens Hockey,1948,Summer,,
303,Wrestling Mens Flyweight Greco-Roman,1980,Summer,,
304,Diving Mens Platform,1936,Summer,,21
304,Diving Mens Platform,1948,Summer,,33
305,Football Mens Football,1984,Summer,,24
306,Shooting Mens Air Rifle 10 metres,1996,Summer,,39
307,Athletics Mens 800 metres,1988,Summer,,23
308,Swimming Mens 400 metres Freestyle,1980,Summer,,21
308,Swimming Mens 100 metres Butterfly,1980,Summer,,21
309,Hockey Mens Hockey,1952,Summer,,30
310,Weightlifting Womens Lightweight,2004,Summer,,32
311,Football Mens Football,2004,Summer,,21
312,Football Mens Football,2004,Summer,,22
313,Athletics Mens 100 metres,1968,Summer,,21
313,Athletics Mens 4 x 100 metres Relay,1968,Summer,,21
313,Athletics Mens 100 metres,1972,Summer,,25
313,Athletics Mens 4 x 100 metres Relay,1972,Summer,,25
314,Athletics Womens Long Jump,2008,Summer,,22
315,Fencing Womens epee Individual,2012,Summer,,26
316,Wrestling Mens Featherweight Freestyle,1972,Summer,Gold,26
317,Swimming Mens 100 metres Freestyle,1968,Summer,,24
317,Swimming Mens 200 metres Freestyle,1968,Summer,,24
317,Swimming Mens 4 x 100 metres Freestyle Relay,1968,Summer,,24
317,Swimming Mens 4 x 200 metres Freestyle Relay,1968,Summer,,24
317,Swimming Mens 4 x 100 metres Medley Relay,1968,Summer,,24
318,Boxing Mens Welterweight,2012,Summer,,20
319,Hockey Mens Hockey,1992,Summer,,28
320,Hockey Mens Hockey,1992,Summer,,18
321,Athletics Mens 10000 metres,2008,Summer,,27
322,Swimming Mens 200 metres Butterfly,1988,Summer,,20
323,Rowing Mens Double Sculls,2004,Summer,,31
324,Weightlifting Mens Middle-Heavyweight,1992,Summer,,32
325,Hockey Mens Hockey,1992,Summer,,25
326,Swimming Mens 4 x 100 metres Freestyle Relay,1988,Summer,,
326,Swimming Mens 4 x 200 metres Freestyle Relay,1988,Summer,,
326,Swimming Mens 100 metres Backstroke,1988,Summer,,
326,Swimming Mens 200 metres Backstroke,1988,Summer,,
326,Swimming Mens 200 metres Individual Medley,1988,Summer,,
326,Swimming Mens 4 x 100 metres Medley Relay,1988,Summer,,
327,Athletics Mens 100 metres,1984,Summer,,
328,Athletics Mens Pole Vault,1960,Summer,,
329,Football Mens Football,1992,Summer,,21
330,Football Mens Football,1920,Summer,,23
331,Swimming Mens 200 metres Individual Medley,1996,Summer,,21
331,Swimming Mens 400 metres Individual Medley,1996,Summer,,21
331,Swimming Mens 4 x 100 metres Medley Relay,1996,Summer,,21
331,Swimming Mens 400 metres Individual Medley,2000,Summer,,25
332,Badminton Womens Singles,1992,Summer,,21
332,Badminton Womens Singles,1996,Summer,,25
333,Boxing Mens Light-Middleweight,1968,Summer,,
333,Boxing Mens Middleweight,1972,Summer,,
334,Tennis Mens Singles,1988,Summer,,28
335,Boxing Mens Heavyweight,2016,Summer,,28
336,Wrestling Mens Bantamweight Freestyle,1996,Summer,,27
336,Wrestling Mens Featherweight Freestyle,2000,Summer,,32
337,Boxing Mens Lightweight,1996,Summer,,22
337,Boxing Mens Light-Welterweight,2000,Summer,Gold,26
338,Wrestling Mens Super-Heavyweight Greco-Roman,2012,Summer,,22
338,Wrestling Mens Super-Heavyweight Greco-Roman,2016,Summer,,26
339,Wrestling Mens Flyweight Freestyle,1996,Summer,Silver,25
339,Wrestling Mens Bantamweight Freestyle,2000,Summer,Gold,29
339,Wrestling Mens Featherweight Freestyle,2004,Summer,,33
340,Athletics Womens 5000 metres,2012,Summer,,21
341,Wrestling Mens Middleweight Greco-Roman,2008,Summer,,27
